Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,Benefit,npv
1789,0.0,100000.0,0.0,165903.3159,100000.0,0.0,136155.06876056007,57231472.607204266,474124441.4598438
1790,0.0,146431.1052,0.0,146431.1052,100000.0,46431.1052,179712.08854868007,57231472.607204266,474124441.4598438
1791,0.0,118442.21039999998,0.0,118442.2104,100000.0,18442.21039999998,197012.72612492,57231472.607204266,474124441.4598438
1792,0.0,81585.0,14417.815352640784,81585.0,96002.8153526408,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1793,0.0,41804.0526,0.0,41804.0526,41804.0526,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1794,0.0,7518.1578,0.0,7518.1578,7518.1578,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1795,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1796,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1797,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1798,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1799,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1800,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1801,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1802,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1803,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1804,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1805,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1806,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1807,0.0,5587.4211,0.0,5587.4211,5587.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1808,0.0,43669.2633,0.0,43669.2633,43669.2633,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1809,0.0,88677.4737,0.0,88677.4737,88677.4737,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1810,0.0,107703.73670000001,0.0,128331.94739999999,100000.0,7703.736700000003,17595.966246950004,57231472.607204266,474124441.4598438
1811,0.0,153557.5263,0.0,156271.1052,100000.0,53557.5263,67838.28166898,57231472.607204266,474124441.4598438
1812,0.0,153557.5263,0.0,160299.78960000002,100000.0,53557.5263,118080.59709100999,57231472.607204266,474124441.4598438
1813,0.0,153557.5263,0.0,154332.7896,100000.0,53557.5263,168322.91251304,57231472.607204266,474124441.4598438
1814,0.0,130582.8948,0.0,130582.8948,100000.0,30582.894799999995,197012.72612492,57231472.607204266,474124441.4598438
1815,0.0,100000.0,0.0,104669.6841,100000.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1816,0.0,73140.4737,0.0,73140.4737,73140.4737,0.0,197012.72612492,57231472.607204266,474124441.4598438
1817,0.0,37841.6841,0.0,37841.6841,37841.6841,0.0,197012.72612492,57231472.607204266,474124441.4598438
1818,0.0,7132.4211000000005,0.0,7132.4211000000005,7132.4211000000005,0.0,197012.72612492,57231472.607204266,474124441.4598438
1819,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
1820,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1821,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
1822,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
1823,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
1824,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
1825,0.0,0.0,14417.815352640797,0.0,14417.815352640797,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1826,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1827,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1828,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1829,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1830,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1831,0.0,4986.6315,0.0,4986.6315,4986.6315,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1832,0.0,41851.4211,0.0,41851.4211,41851.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1833,0.0,86197.89480000001,0.0,86197.89480000001,86197.89480000001,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1834,0.0,110737.99970000003,0.0,124768.73670000001,100000.0,10737.999700000028,20442.408367250027,57231472.607204266,474124441.4598438
1835,0.0,150047.36849999998,0.0,150047.36849999998,100000.0,50047.36849999998,67391.84475710001,57231472.607204266,474124441.4598438
1836,0.0,153557.5263,0.0,161076.7896,100000.0,53557.5263,117634.16017913,57231472.607204266,474124441.4598438
1837,0.0,153557.5263,0.0,154459.2633,100000.0,53557.5263,167876.47560116003,57231472.607204266,474124441.4598438
1838,0.0,131058.78959999999,0.0,131058.78959999999,100000.0,31058.78959999999,197012.72612492,57231472.607204266,474124441.4598438
1839,0.0,100000.0,0.0,105205.2633,100000.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1840,0.0,76394.5263,0.0,76394.5263,76394.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
1841,0.0,38225.2104,0.0,38225.2104,38225.2104,0.0,197012.72612492,57231472.607204266,474124441.4598438
1842,0.0,7329.1578,0.0,7329.1578,7329.1578,0.0,197012.72612492,57231472.607204266,474124441.4598438
1843,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1844,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1845,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1846,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1847,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1848,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1849,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1850,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1851,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1852,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1853,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1854,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1855,0.0,6011.0526,0.0,6011.0526,0.0,6011.0526,16008.05929274,57231472.607204266,474124441.4598438
1856,0.0,45822.631499999996,0.0,45822.631499999996,37862.774350519525,7959.857149480472,23475.20128466763,57231472.607204266,474124441.4598438
1857,0.0,87705.1578,12294.8422,87705.1578,100000.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1858,0.0,113238.737,0.0,127364.2104,100000.0,13238.736999999996,22788.350028379995,57231472.607204266,474124441.4598438
1859,0.0,147664.10519999996,0.0,147664.1052,100000.0,47664.10519999996,67502.04711649996,57231472.607204266,474124441.4598438
1860,0.0,153397.7367,0.0,153397.7367,100000.0,53397.73670000001,117594.46391476996,57231472.607204266,474124441.4598438
1861,0.0,150983.5263,0.0,150983.5263,100000.0,50983.5263,165422.1099368,57231472.607204266,474124441.4598438
1862,0.0,133675.10520000002,0.0,133675.1052,100000.0,33675.10520000001,197012.72612492,57231472.607204266,474124441.4598438
1863,0.0,100000.0,0.0,111090.7896,100000.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1864,0.0,79707.94739999999,0.0,79707.94739999999,79707.94739999999,0.0,197012.72612492,57231472.607204266,474124441.4598438
1865,0.0,36350.052599999995,14417.815352640784,36350.052599999995,50767.86795264078,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1866,0.0,7107.6315,0.0,7107.6315,7107.6315,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1867,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1868,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1869,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1870,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1871,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1872,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1873,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1874,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1875,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1876,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1877,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1878,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1879,0.0,5691.3159000000005,0.0,5691.3159000000005,5691.3159000000005,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1880,0.0,43564.263300000006,0.0,43564.263300000006,43564.263300000006,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1881,0.0,85870.2633,0.0,85870.2633,85870.2633,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1882,0.0,131068.7367,0.0,131068.7367,100000.0,31068.736699999994,39514.67274695,57231472.607204266,474124441.4598438
1883,0.0,153357.31590000002,0.0,153357.31590000002,100000.0,53357.315900000016,89569.17079274001,57231472.607204266,474124441.4598438
1884,0.0,153557.5263,0.0,164524.5789,100000.0,53557.5263,139811.48621477,57231472.607204266,474124441.4598438
1885,0.0,120828.63149999999,0.0,155204.6841,100000.0,20828.63149999999,159350.82542492,57231472.607204266,474124441.4598438
1886,0.0,131488.89480000004,0.0,131488.8948,100000.0,31488.89480000003,188890.55763680005,57231472.607204266,474124441.4598438
1887,0.0,108658.10519999999,0.0,108658.1052,100000.0,8658.10519999999,197012.72612492,57231472.607204266,474124441.4598438
1888,0.0,77898.0,0.0,77898.0,77898.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1889,0.0,38817.1578,53557.5263,38817.1578,92374.6841,0.0,139921.23662486672,57231472.607204266,474124441.4598438
1890,0.0,7420.4211,0.0,7420.4211,7420.4211,0.0,139921.23662486672,57231472.607204266,474124441.4598438
1891,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1892,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
1893,0.0,0.0,14417.815352640799,0.0,14417.815352640799,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1894,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1895,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1896,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1897,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1898,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1899,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1900,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1901,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1902,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1903,0.0,6184.5789,0.0,6184.5789,6184.5789,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1904,0.0,47499.0,0.0,47499.0,47499.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1905,0.0,92939.3685,0.0,92939.3685,92939.3685,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1906,0.0,129794.2104,0.0,129794.2104,100000.0,29794.210399999996,38319.03962492,57231472.607204266,474124441.4598438
1907,0.0,120120.15810000003,0.0,158459.5263,100000.0,20120.15810000003,57193.75993853003,57231472.607204266,474124441.4598438
1908,0.0,153557.5263,0.0,164718.9474,100000.0,53557.5263,107436.07536056003,57231472.607204266,474124441.4598438
1909,0.0,153557.5263,0.0,155286.9474,100000.0,53557.5263,157678.39078259002,57231472.607204266,474124441.4598438
1910,0.0,131845.7367,0.0,131845.7367,100000.0,31845.736700000016,187552.87638086005,57231472.607204266,474124441.4598438
1911,0.0,110084.0526,0.0,110084.0526,100000.0,10084.052599999995,197012.72612492,57231472.607204266,474124441.4598438
1912,0.0,76423.7367,0.0,76423.7367,76423.7367,0.0,197012.72612492,57231472.607204266,474124441.4598438
1913,0.0,41624.0526,14417.815352640784,41624.0526,56041.86795264079,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1914,0.0,7858.8948,0.0,7858.8948,7858.8948,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1915,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1916,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1917,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1918,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1919,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1920,0.0,0.0,0.0,0.0,0.0,0.0,181643.55934883986,57231472.607204266,474124441.4598438
1921,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1922,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1923,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1924,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1925,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
1926,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1927,0.0,6042.6315,53557.5263,6042.6315,59600.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1928,0.0,46360.4211,0.0,46360.4211,46360.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1929,0.0,89749.4211,0.0,89749.4211,89749.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1930,0.0,130430.5263,0.0,130430.5263,100000.0,30430.526299999998,38915.967570709996,57231472.607204266,474124441.4598438
1931,0.0,151629.7896,0.0,151629.7896,100000.0,51629.78959999999,87349.87319446998,57231472.607204266,474124441.4598438
1932,0.0,151251.42080000002,0.0,162780.78960000002,100000.0,51251.42080000002,135428.83104695,57231472.607204266,474124441.4598438
1933,0.0,153427.5789,0.0,153427.5789,100000.0,53427.57889999999,185549.24281304004,57231472.607204266,474124441.4598438
1934,0.0,100000.0,0.0,130081.10519999999,100000.0,0.0,185549.24281304004,57231472.607204266,474124441.4598438
1935,0.0,112219.89480000001,0.0,112219.89480000001,100000.0,12219.89480000001,197012.72612492,57231472.607204266,474124441.4598438
1936,0.0,75954.7896,0.0,75954.7896,75954.7896,0.0,197012.72612492,57231472.607204266,474124441.4598438
1937,0.0,38559.789600000004,0.0,38559.789600000004,38559.789600000004,0.0,197012.72612492,57231472.607204266,474124441.4598438
1938,0.0,7323.4737,0.0,7323.4737,7323.4737,0.0,197012.72612492,57231472.607204266,474124441.4598438
1939,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1940,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1941,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1942,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1943,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1944,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1945,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
1946,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1947,0.0,0.0,0.0,0.0,0.0,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1948,0.0,0.0,14417.815352640791,0.0,14417.815352640791,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1949,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848680004,57231472.607204266,474124441.4598438
1950,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1951,0.0,6366.1578,0.0,6366.1578,6366.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1952,0.0,45632.210399999996,0.0,45632.210399999996,45632.210399999996,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1953,0.0,94152.9474,0.0,94152.9474,94152.9474,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1954,0.0,121555.84220000001,0.0,131295.1578,100000.0,21555.842200000014,30590.626416500018,57231472.607204266,474124441.4598438
1955,0.0,148774.5789,0.0,148774.5789,100000.0,48774.57889999999,76346.05888259,57231472.607204266,474124441.4598438
1956,0.0,153557.52629999997,0.0,158345.68409999998,100000.0,53557.52629999998,126588.37430462,57231472.607204266,474124441.4598438
1957,0.0,148255.5789,0.0,148255.5789,100000.0,48255.57889999999,171856.93287071,57231472.607204266,474124441.4598438
1958,0.0,126815.6841,0.0,126815.6841,100000.0,26815.6841,197012.72612492,57231472.607204266,474124441.4598438
1959,0.0,100000.0,0.0,106355.0526,100000.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
1960,0.0,75815.0526,0.0,75815.0526,75815.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
1961,0.0,37785.3159,0.0,37785.3159,37785.3159,0.0,197012.72612492,57231472.607204266,474124441.4598438
1962,0.0,6782.3685,53557.5263,6782.3685,60339.894799999995,0.0,139921.23662486672,57231472.607204266,474124441.4598438
1963,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1964,0.0,0.0,0.0,0.0,0.0,0.0,82829.74712481344,57231472.607204266,474124441.4598438
1965,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1966,0.0,0.0,0.0,0.0,0.0,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1967,0.0,0.0,0.0,0.0,0.0,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1968,0.0,0.0,0.0,0.0,0.0,0.0,67460.58034873329,57231472.607204266,474124441.4598438
1969,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1970,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1971,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1972,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1973,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1974,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
1975,0.0,6733.1052,0.0,6733.1052,0.0,6733.1052,16685.4168368,57231472.607204266,474124441.4598438
1976,0.0,49342.7367,1876.3980094553829,49342.7367,51219.134709455386,0.0,14685.205761802255,57231472.607204266,474124441.4598438
